Title,Header,Data
Ferhat ile Şirin,Yayın tarihi,22 Kasım 2019 - 27 Aralık 2019
Ferhat ile Şirin,Durumu,Yayından kaldırıldı
Gülperi,Format,Televizyon dizisi
Gülperi,Tür,Dram
Gülperi,Senarist,Sema Ergenekon Eylem Canpolat
Gülperi,Yönetmen,Metin Balekoğlu
Gülperi,Başrol,Nurgül Yeşilçay Timuçin Esen Tarık Pabuçcuoğlu Ece Sükan Burak Dakak Aleyna Özgeçen Emir Özyakışır Onur Bilge
Gülperi,Tema müziği bestecisi,Cem Öget
Gülperi,Besteci,Atakan Ilgazdağ
Gülperi,Ülke,Türkiye
Gülperi,Dili,Türkçe
Gülperi,Sezon sayısı,1
Gülperi,Bölüm sayısı,30
Gülperi,Yapımcı,Timur Savcı Burak Sağyaşar
Gülperi,Mekân,İstanbul Gaziantep
Gülperi,Gösterim süresi,120 dakika
Gülperi,Yapım  şirketi,Tims&B Productions
Gülperi,Kanal,Show TV
Gülperi,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Gülperi,Ses formatı,Stereo
Gülperi,Yayın tarihi,14 Eylül 2018 - 3 Mayıs 2019
Gülperi,Durumu,Sona erdi
Halka,Format,Televizyon dizisi
Halka,Tür,Aksiyon Dram Polisiye Suç
Halka,Senarist,Aziz Tuna Selim Bener Ali Demirel Meryem Diri
Halka,Yönetmen,Volkan Kocatürk Başak Soysal Süleyman Mert Özdemir
Halka,Başrol,Nazan Kesal Serkan Çayoğlu Kaan Yıldırım Hande Erçel Hazal Subaşı Ahmet Mümtaz Taylan
Halka,Açılış müziği,Halka Jenerik
Halka,Besteci,Sertaç Özgümüş
Halka,Ülke,Türkiye
Halka,Dili,Türkçe
Halka,Sezon sayısı,1
Halka,Bölüm sayısı,19
Halka,Yönetici  yapımcı,Sibel Tuna
Halka,Yapımcı,Yusuf Esenkal Serdar Öğretici
Halka,Kurgucu,Mestan Sakallı
Halka,Mekân,İstanbul
Halka,Görüntü yönetmeni,Metin Turguç Ahmet Bayer Erkan Sönmez
Halka,Gösterim süresi,130 dakika
Halka,Yapım  şirketi,Es Film
Halka,Kanal,TRT 1
Halka,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Halka,Ses formatı,Stereo
Halka,Yayın tarihi,15 Ocak 2019  ( 2019-01-15 )  -  28 Mayıs 2019  ( 2019-05-28 )
Halka,Durumu,Yayından kaldırıldı
Her Yerde Sen,Format,Televizyon dizisi
Her Yerde Sen,Tür,Romantik komedi
Her Yerde Sen,Senarist,Meriç Acemi
Her Yerde Sen,Yönetmen,Ender Mıhlar
Her Yerde Sen,Başrol,Furkan Andıç Aybüke Pusat
Her Yerde Sen,Tema müziği bestecisi,Zeynep Bastık
Her Yerde Sen,Besteci,Alpay Göltekin Zeynep Alasya Caner Özkan
Her Yerde Sen,Ülke,Türkiye
Her Yerde Sen,Dili,Türkçe
Her Yerde Sen,Sezon sayısı,1
Her Yerde Sen,Bölüm sayısı,23
Her Yerde Sen,Yapımcı,Ömer Özgüner
Her Yerde Sen,Mekân,İstanbul
Her Yerde Sen,Görüntü yönetmeni,Ümit Çakmaksoy
Her Yerde Sen,Gösterim süresi,120 dakika
Her Yerde Sen,Yapım  şirketi,Karga Seven Pictures
Her Yerde Sen,Kanal,FOX
Her Yerde Sen,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Her Yerde Sen,Ses formatı,Stereo
Her Yerde Sen,Yayın tarihi,14 Haziran 2019 - 23 Kasım 2019
Her Yerde Sen,Durumu,Sona erdi
İkizler Memo-Can,Format,Televizyon dizisi
İkizler Memo-Can,Tür,Komedi Aile
İkizler Memo-Can,Senarist,Özlem Atasoy
İkizler Memo-Can,Yönetmen,Erol Özlevi
İkizler Memo-Can,Başrol,Nehir Erdoğan Özgürcan Çevik Emir Berke Zincidi Burak Hakkı Tuğba Çınar Atilla Saral
İkizler Memo-Can,Besteci,Murat Evgin
İkizler Memo-Can,Ülke,Türkiye
İkizler Memo-Can,Dili,Türkçe
İkizler Memo-Can,Sezon sayısı,1
İkizler Memo-Can,Bölüm sayısı,25
İkizler Memo-Can,Yapımcı,Türker İnanoğlu
İkizler Memo-Can,Mekân,İstanbul
İkizler Memo-Can,Görüntü yönetmeni,Mustafa Özlüdağ
İkizler Memo-Can,Gösterim süresi,120 dakika
İkizler Memo-Can,Yapım  şirketi,Erler Film
İkizler Memo-Can,Kanal,Kanal D
İkizler Memo-Can,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
İkizler Memo-Can,Ses formatı,Stereo
İkizler Memo-Can,Yayın tarihi,27 Ekim 2018 - 8 Mayıs 2019
İkizler Memo-Can,Durumu,Yayından kaldırıldı
İkizler Memo-Can,İlişkili programlar,Arka Sokaklar
İstanbullu Gelin,Format,Televizyon dizisi
İstanbullu Gelin,Tür,Dram
İstanbullu Gelin,Senarist,Teşrik-i Mesai
İstanbullu Gelin,Öykü,Dr.  Gülseren Budayıcıoğlu 'nun romanından
İstanbullu Gelin,Yönetmen,Zeynep Günay Deniz Akçay Katıksız
İstanbullu Gelin,Başrol,Özcan Deniz Aslı Enver
İstanbullu Gelin,Bitiş müziği,Cem Tuncer Ercüment Orkut Nail Yurtsever Ercan Tanrısevdi Metin Kalaç
İstanbullu Gelin,Ülke,Türkiye
İstanbullu Gelin,Dili,Türkçe
İstanbullu Gelin,Sezon sayısı,3
İstanbullu Gelin,Bölüm sayısı,87 ( bölümleri listesi )
İstanbullu Gelin,Yapımcı,Onur Güvenatam
İstanbullu Gelin,Mekân,Bursa
İstanbullu Gelin,Gösterim süresi,120 dakika
İstanbullu Gelin,Yapım  şirketi,O3 Medya
İstanbullu Gelin,Kanal,Star TV
İstanbullu Gelin,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
İstanbullu Gelin,Ses formatı,Stereo
İstanbullu Gelin,Yayın tarihi,3 Mart 2017 - 31 Mayıs 2019
İstanbullu Gelin,Durumu,Sona erdi
Kardeş Çocukları,Format,Televizyon dizisi
Kardeş Çocukları,Tür,Dram
Kardeş Çocukları,Senarist,Sırma Yanık
Kardeş Çocukları,Yönetmen,Faruk Teber
Kardeş Çocukları,Başrol,Mehmet Aslantuğ Ayça Bingöl Nur Fettahoğlu Afra Saraçoğlu Alara Turan Furkan Andıç Berkay Hardal
Kardeş Çocukları,Açılış müziği,Kardeş Çocukları Jenerik
Kardeş Çocukları,Besteci,Aytekin Ataş
Kardeş Çocukları,Ülke,Türkiye
Kardeş Çocukları,Dili,Türkçe
Kardeş Çocukları,Sezon sayısı,2
Kardeş Çocukları,Bölüm sayısı,21
Kardeş Çocukları,Yapımcı,Faruk Turgut
Kardeş Çocukları,Mekân,İstanbul
Kardeş Çocukları,Görüntü yönetmeni,Eyüp Boz
Kardeş Çocukları,Gösterim süresi,130 dakika
Kardeş Çocukları,Yapım  şirketi,Gold Film
Kardeş Çocukları,Kanal,Star TV
Kardeş Çocukları,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Kardeş Çocukları,Ses formatı,Stereo
Kardeş Çocukları,Yayın tarihi,27 Ocak 2019 - 8 Ekim 2019
Kardeş Çocukları,Durumu,Sona erdi
Kızım,Format,Televizyon dizisi
Kızım,Tür,Dram Aile
Kızım,Senarist,Banu Kiremitçi Irmak Bahçeci
Kızım,Yönetmen,Gökçen Usta
Kızım,Başrol,Buğra Gülsoy Leyla Lydia Tuğutlu Beren Gökyıldız
Kızım,Ülke,Türkiye
Kızım,Dili,Türkçe
Kızım,Sezon sayısı,1
Kızım,Bölüm sayısı,34
Kızım,Yapımcı,Fatih Aksoy
Kızım,Mekân,İstanbul
Kızım,Görüntü yönetmeni,Ferhat Uzundağ
Kızım,Gösterim süresi,120 dakika
Kızım,Yapım  şirketi,Medyapım
Kızım,Kanal,TV8
Kızım,Resim formatı,576i  ( SDTV ) 1080i  ( HDTV )
Kızım,Ses formatı,Stereo
Kızım,Yayın tarihi,19 Eylül 2018 - 31 Mayıs 2019
Kızım,Durumu,Sona erdi
Kimse Bilmez,Format,Televizyon dizisi
Kimse Bilmez,Tür,Dram Aile
Kimse Bilmez,Senarist,Hasan Burak Kayacı  (1-27) Kemal Çelik  (1-17) Ahmet Özdemir  (1-17) Pınar Uysal  (4-17) Serap Özgür  (7-14)
Kimse Bilmez,Yönetmen,U. Hakan Eren  (1-27) Kartal Çidamlı  (1-17) Reyhan Pekar  (18-27)
Kimse Bilmez,Başrol,Keremcem Özgü Kaya Engin Hepileri Burak Serdar Şanal
Kimse Bilmez,Besteci,Engin Aslan Murat Başaran Sunay Özgür
Kimse Bilmez,Ülke,Türkiye
Kimse Bilmez,Dili,Türkçe
Kimse Bilmez,Sezon sayısı,1
Kimse Bilmez,Bölüm sayısı,27 ( bölümleri listesi )
Kimse Bilmez,Mekân,İstanbul
Kimse Bilmez,Görüntü yönetmeni,Hüseyin Tunç
Kimse Bilmez,Gösterim süresi,140 dakika
Kimse Bilmez,Yapım  şirketi,Baba Yapım
Kimse Bilmez,Kanal,atv
Kimse Bilmez,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Kimse Bilmez,Ses formatı,Stereo
Kimse Bilmez,Yayın tarihi,11 Haziran 2019 - 29 Aralık 2019
Kimse Bilmez,Durumu,Sona erdi
Kurşun,Format,Televizyon dizisi
Kurşun,Tür,Aksiyon Dram
Kurşun,Proje tasarımcısı,Gül Oğuz
Kurşun,Senarist,Kerem Deren
Kurşun,Öykü,Ayberk Çınar Begüm Baran
Kurşun,Yönetmen,Murat Can Oğuz Burak Arlıel
Kurşun,Başrol,Engin Altan Düzyatan Burçin Terzioğlu Berrak Tüzünataç Sarp Akkaya Engin Şenkan Kürşat Alnıaçık Seda Akman
Kurşun,Tema müziği bestecisi,Timur Selçuk
Kurşun,Açılış müziği,"""Sen Neredesin?"""
Kurşun,Besteci,Alpay Göltekin Zeynep Alasya Güldiyar Tanrıdağlı Caner Özkan
Kurşun,Ülke,Türkiye
Kurşun,Dili,Türkçe
Kurşun,Sezon sayısı,1
Kurşun,Bölüm sayısı,7
Kurşun,Yapımcı,Gül Oğuz
Kurşun,Kurgucu,Hamdi Deniz Cengiz Karadağ
Kurşun,Mekân,İstanbul
Kurşun,Görüntü yönetmeni,Necmettin Akdeniz
Kurşun,Gösterim süresi,120 dakika
Kurşun,Yapım  şirketi,Most Production
Kurşun,Kanal,FOX
Kurşun,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Kurşun,Ses formatı,Stereo
Kurşun,Yayın tarihi,23 Ekim 2019 - 4 Aralık 2019
Kurşun,Durumu,Sona erdi
Kuzgun,Format,Televizyon dizisi
Kuzgun,Tür,Dram
Kuzgun,Senarist,Burcu Görgün Özlem Yılmaz
Kuzgun,Yönetmen,Ali Bilgin
Kuzgun,Başrol,Barış Arduç Burcu Biricik
Kuzgun,Tema müziği bestecisi,Toygar Işıklı
Kuzgun,Besteci,Toygar Işıklı
Kuzgun,Ülke,Türkiye
Kuzgun,Dili,Türkçe
Kuzgun,Sezon sayısı,2
Kuzgun,Bölüm sayısı,21
Kuzgun,Yapımcı,Kerem Çatay Pelin Diştaş
Kuzgun,Mekân,İstanbul Nevşehir
Kuzgun,Görüntü yönetmeni,Aras Demiray
Kuzgun,Gösterim süresi,130 dakika
Kuzgun,Yapım  şirketi,Ay Yapım
Kuzgun,Kanal,Star TV
Kuzgun,Resim formatı,576i  ( SDTV ) 1080i  ( HDTV )
Kuzgun,Ses formatı,Stereo
Kuzgun,Yayın tarihi,13 Şubat 2019 - 16 Ekim 2019
Kuzgun,Durumu,Sona erdi
Leke,Format,Televizyon dizisi
Leke,Tür,Dram Aile
Leke,Senarist,Yıldız Tunç Su Ersöz Derem Arpacı Sedef Bayburtluoğlu Eylül İdiman
Leke,Yönetmen,Metin Balekoğlu  (1-6) Şenol Sönmez  (7-9)
Leke,Başrol,Burak Sevinç Melis Sezen
Leke,Açılış müziği,“Leke Jenerik”
Leke,Besteci,Cem Yıldız
Leke,Ülke,Türkiye
Leke,Dili,Türkçe
Leke,Sezon sayısı,1
Leke,Bölüm sayısı,9
Leke,Yapımcı,Timur Savcı Burak Sağyaşar
Leke,Mekân,İstanbul
Leke,Görüntü yönetmeni,Özgür Polat
Leke,Gösterim süresi,140 dakika
Leke,Yapım  şirketi,TIMS&B Productions
Leke,Kanal,Kanal D
Leke,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Leke,Ses formatı,Stereo
Leke,Yayın tarihi,16 Nisan 2019 - 18 Haziran 2019
Leke,Durumu,Yayından kaldırıldı
Mehmetçik Kut'ül Amare,Format,Televizyon dizisi
Mehmetçik Kut'ül Amare,Tür,Tarihî Kurgu Savaş
Mehmetçik Kut'ül Amare,Senarist,Mehmet Bozdağ
Mehmetçik Kut'ül Amare,Yönetmen,Mustafa Şevki Doğan Kamil Aydın
Mehmetçik Kut'ül Amare,Başrol,Kaan Taşaner İsmail Hacıoğlu İsmail Ege Şaşmaz Cansu Tosun Özgü Kaya İlker Aksum Serdar Gökhan
Mehmetçik Kut'ül Amare,Açılış müziği,Mehmetçik Kut'ül Amare jenerik
Mehmetçik Kut'ül Amare,Bitiş müziği,Mehmetçik Kut'ül Amare jenerik
Mehmetçik Kut'ül Amare,Besteci,Alpay Göltekin Zeynep Alasya
Mehmetçik Kut'ül Amare,Ülke,Türkiye
Mehmetçik Kut'ül Amare,Dili,Türkçe
Mehmetçik Kut'ül Amare,Sezon sayısı,2
Mehmetçik Kut'ül Amare,Bölüm sayısı,33
Mehmetçik Kut'ül Amare,Yapımcı,Mehmet Bozdağ
Mehmetçik Kut'ül Amare,Mekân,İstanbul
Mehmetçik Kut'ül Amare,Görüntü yönetmeni,Efe Kubilay
Mehmetçik Kut'ül Amare,Gösterim süresi,120 dakika
Mehmetçik Kut'ül Amare,Yapım  şirketi,Bozdağ Film
Mehmetçik Kut'ül Amare,Kanal,TRT 1
Mehmetçik Kut'ül Amare,Resim formatı,576i  ( SDTV ) 1080i  ( HDTV )
Mehmetçik Kut'ül Amare,Ses formatı,Stereo
Mehmetçik Kut'ül Amare,Yayın tarihi,18 Ocak 2018 - 31 Ocak 2019
Mehmetçik Kut'ül Amare,Durumu,Sona erdi
Muhteşem İkili,Format,Televizyon dizisi
Muhteşem İkili,Tür,Aksiyon Dram Komedi Polisiye
Muhteşem İkili,Senarist,Emre Özdür Başar Başaran
Muhteşem İkili,Yönetmen,Çağatay Tosun
Muhteşem İkili,Başrol,İbrahim Çelikkol Kerem Bürsin Özge Gürel Öykü Karayel
Muhteşem İkili,Besteci,Hasan Özsüt Işıl Özsüt
Muhteşem İkili,Ülke,Türkiye
Muhteşem İkili,Dili,Türkçe
Muhteşem İkili,Sezon sayısı,1
Muhteşem İkili,Bölüm sayısı,12
Muhteşem İkili,Yapımcı,Erol Avcı
Muhteşem İkili,Mekân,İstanbul
Muhteşem İkili,Görüntü yönetmeni,Selim Demiratar
Muhteşem İkili,Gösterim süresi,140 dakika
Muhteşem İkili,Yapım  şirketi,TMC Film
Muhteşem İkili,Kanal,Kanal D
Muhteşem İkili,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Muhteşem İkili,Ses formatı,Stereo
Muhteşem İkili,Yayın tarihi,1 Kasım 2018 - 12 Şubat 2019
Muhteşem İkili,Durumu,Sona erdi
Nöbet,Format,Televizyon dizisi
Nöbet,Tür,Dram Aksiyon Askerî Savaş
Nöbet,Senarist,Necati Şaşmaz Ali Alper Erze Murat Koca
Nöbet,Öykü,Necati Şaşmaz
Nöbet,Yönetmen,Necati Şaşmaz (Genel Yönetmen) Ömer Gökhan Erkut
Nöbet,Başrol,Yurdaer Okur Saygın Soysal Deniz Bolışık İpek Karapınar Kürşat Alnıaçık İbrahim Kendirci
Nöbet,Besteci,Gökhan Kırdar
Nöbet,Ülke,Türkiye
Nöbet,Dili,Türkçe
Nöbet,Sezon sayısı,1
Nöbet,Bölüm sayısı,8
Nöbet,Yapımcı,Necati Şaşmaz
Nöbet,Öykü kurgusu,Necati Şaşmaz
Nöbet,Mekân,"Elmalı ,  Antalya"
Nöbet,Görüntü yönetmeni,Kayhan Yılmaz
Nöbet,Gösterim süresi,130 dakika
Nöbet,Yapım  şirketi,Pana Film
Nöbet,Kanal,Show TV
Nöbet,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Nöbet,Ses formatı,Stereo
Nöbet,Yayın tarihi,3 Mart 2019 - 5 Mayıs 2019
Nöbet,Durumu,Sona erdi
Sen Anlat Karadeniz,Format,Televizyon dizisi
Sen Anlat Karadeniz,Tür,Dram
Sen Anlat Karadeniz,Senarist,Nehir Erdem Ayşe Ferda Eryılmaz Erkan Birgören
Sen Anlat Karadeniz,Yönetmen,Murat Onbul Yusuf Ömer Sınav Veli Çelik Emre Kabakuşak
Sen Anlat Karadeniz,Başrol,Ulaş Tuna Astepe İrem Helvacıoğlu Mehmet Ali Nuroğlu
Sen Anlat Karadeniz,Ülke,Türkiye
Sen Anlat Karadeniz,Dili,Türkçe
Sen Anlat Karadeniz,Sezon sayısı,3
Sen Anlat Karadeniz,Bölüm sayısı,64
Sen Anlat Karadeniz,Yapımcı,Osman Sınav
Sen Anlat Karadeniz,Mekân,Trabzon İstanbul
Sen Anlat Karadeniz,Görüntü yönetmeni,Serdar Armutlu
Sen Anlat Karadeniz,Gösterim süresi,140 dakika
Sen Anlat Karadeniz,Yapım  şirketi,Sinegraf
Sen Anlat Karadeniz,Kanal,atv
Sen Anlat Karadeniz,Resim formatı,576i  ( SDTV ) 1080i  ( HDTV )
Sen Anlat Karadeniz,Ses formatı,Stereo
Sen Anlat Karadeniz,Yayın tarihi,24 Ocak 2018 - 13 Kasım 2019
Sen Anlat Karadeniz,Durumu,Sona erdi
Sevgili Geçmiş,Format,Televizyon dizisi
Sevgili Geçmiş,Tür,Dram
Sevgili Geçmiş,Senarist,Funda Alp
Sevgili Geçmiş,Öykü,Bazı Filmler
Sevgili Geçmiş,Yönetmen,Aydın Bulut
Sevgili Geçmiş,Başrol,Ece Uslu Emre Kınay Sevda Erginci Seçkin Özdemir Elifcan Ongurlar Melis Sezen Özge Özacar
Sevgili Geçmiş,Besteci,Batuhan Fırat
Sevgili Geçmiş,Ülke,Türkiye
Sevgili Geçmiş,Dili,Türkçe
Sevgili Geçmiş,Sezon sayısı,1
Sevgili Geçmiş,Bölüm sayısı,8
Sevgili Geçmiş,Yapımcı,İnci Gündoğdu İsmail Gündoğdu
Sevgili Geçmiş,Mekân,İzmir
Sevgili Geçmiş,Görüntü yönetmeni,Eyüp Boz
Sevgili Geçmiş,Gösterim süresi,120 dakika
Sevgili Geçmiş,Yapım  şirketi,Süreç Film
Sevgili Geçmiş,Kanal,Star TV
Sevgili Geçmiş,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Sevgili Geçmiş,Ses formatı,Stereo
Sevgili Geçmiş,Yayın tarihi,25 Ekim 2019 - 13 Aralık 2019
Sevgili Geçmiş,Durumu,Sona erdi
Söz,Format,Televizyon dizisi
Söz,Tür,Askeri Aksiyon Savaş Dram
Söz,Senarist,Ethem Özışık Hakan Bonomo Ercan Uğur
Söz,Yönetmen,Yağız Alp Akaydın
Söz,Başrol,Tolga Sarıtaş Aybüke Pusat Deniz Baysal Yurtcu Serhat Kılıç Sarp Akkaya Nihat Altınkaya Aytaç Şaşmaz Mehmet Özgür Meriç Aral Burak Sevinç Görkem Sevindik Eren Vurdem Mustafa Yıldıran Doğukan Polat Çağan Atakan Arslan
Söz,Besteci,Atakan Ilgazdağ
Söz,Ülke,Türkiye
Söz,Dili,Türkçe
Söz,Sezon sayısı,3
Söz,Bölüm sayısı,84 ( bölümleri listesi )
Söz,Yapımcı,Timur Savcı Burak Sağyaşar
Söz,Mekân,İstanbul
Söz,Gösterim süresi,140 dakika
Söz,Yapım  şirketi,Tims&B Productions
Söz,Kanal,Star TV
Söz,Resim formatı,576i  ( 16:9 SDTV ) 1080i  ( HDTV )
Söz,Ses formatı,Stereo
Söz,Yayın tarihi,3 Nisan 2017  ( 2017-04-03 )  -  27 Mayıs 2019  ( 2019-05-27 )
Söz,Durumu,Sona erdi
Tek Yürek,Format,Televizyon dizisi
Tek Yürek,Tür,Aile Gençlik Aksiyon Spor
Tek Yürek,Senarist,Meriç Demiray Elif Asılkefeli Banu Tekcan
Tek Yürek,Yönetmen,Mehmet Ada Öztekin  (1) Nezaket Coşkun  (2-22)
Tek Yürek,Başrol,Tayanç Ayaydın Vildan Atasever Hilmi Cem İntepe Anıl Tetik Alpay Kemal Atalan Eslem Akar Tugay Bahşi Arda Anarat Atakan Yılmaz Kaan Altay Köprülü
Tek Yürek,Tema müziği bestecisi,Cem Yıldız
Tek Yürek,Açılış müziği,"""Tek Yürek Jenerik"""
Tek Yürek,Besteci,Tuna Velibaşoğlu Deniz Bijen Rahimi Alp Yenier
Tek Yürek,Ülke,Türkiye
Tek Yürek,Dili,Türkçe
Tek Yürek,Sezon sayısı,1
Tek Yürek,Bölüm sayısı,22 ( bölümleri listesi )
Tek Yürek,Yapımcı,Ahmet Kayımtu
Tek Yürek,Mekân,"Zeytinburnu ,  İstanbul"
